43	pqybzjtyzjpjtdt	78.44	adcnsncyfmmeyqnoygsgllgiieteuaubzfzbjg	5791
44	iccjnzmwqnqzerswknghql	23.69	rmgzhiycedzgiORIGINALhxipijfzpoqhgcfhdyna	6990
45	gfslgxjajycsaqtf	62.62	dxevbkmjfcbduyrgolagrhilk	2425
46	bwhbwpgqgjxynvsmaddlmlx	55.79	bjxdxqomqptqxvsufjnkvocbjc	3704
47	naakxjozqlwfbnzbl	68.42	klxeucribzgadmpsvzaerqjoaumihcghubxurkusijgmxcvkm	8400
48	vlsbjgqzfbeknvoyuj	12.24	efmxnvyyzmmgjjbefnwnmodfaxs	664
49	hctdndkgyxxbzjuqls	93.93	gkicijjkcunqzmzauzghzhcsqsmssfooyv	125
50	aegkvtpatrzvtktzwrmc	48.31	rgieulzskbtgukxtrgdpcfsdwgqotujvia	1084
51	ivvhsfkhepvknlaal	69.24	smizfimimjhvypvdxkgcjsphufuc	9764
52	lrwqsaslcstei	44.42	einpwnlkavbzcvaawonvqiqwvuhxw	4469
53	gbajqobqeixgwgxyherkd	53.69	ywfkkcgvrsyhsvpxvekjxfcmpamrkpojacyrr	5752
54	mgdimmjizpixkhlflrofg	77.18	znowuffmpfyxipltnibkgeykucurynrojwseslzhj	3554
55	zsosbxsemrmfswgvxhneyzt	25.36	pfvmbnswgouxbrybxekbmblthrkb	4576
56	wdgoxqthxgrgcmgh	77.09	eobvdebqdmxxampokxnudgnevpwoyzhopzxtlmcbyxsjtjge	7825
57	cafwnjjbpsuvaveyp	97.03	oktofcvmhlrkredeuocjzmvhhgoztahglnjgnia	711
58	sfqnvczupriaeytxvwlkizp	36.45	vnloqrziqekbnhvxijahvahrsaxmmvgshidof	8048
59	tyzqesaolafvzsruozuxtr	57.29	olisqcmwrdrznugxpkecerdfvzwhg	2035
60	fihepmuebsedtkjyvh	33.40	tiwyvcqexuzuptxpqzyatuhdvrexbtkoecvxesads	1037
61	jmuzyvkwargzrdbwywbnfg	32.74	qtigrikviphyfzhwbynvxghmboeqcts	406
62	tojrxjevwtnqxcrlb	78.78	eoyoceoazeyxzczufndcggkbnebshyjlbjg	9203
63	ypiluikoqjbcra	28.60	czzbnfyepdvcdcjfsjsfyzqwpxuxwkvcebfccriwqtp	4952
64	dmwuahlgregfz	4.42	teadjkkasscaqkiaxjwmujcuudjqz	9992
65	sobmuhadvdzjvqvlnuxbhey	53.58	rkdbcgjrdorserfjqxphpklleasuvy	7340
66	wxwhnoiwfllwpqklokufpof	11.77	ljpdoamxodapkuarvidwgzptugghaiqpiwtpahfjiutex	9013
67	xarrcwcpildgnbduwdslpys	96.30	imwfeynpxntxzbikuzzpfbmoqqzgrtrhdyttxyng	7163
68	pvlnbvwaxjiuqkawsf	13.31	rpjxubbkjhgsympucnwthsnafkcysfktrqzgzcctclzqhqblu	1431
69	aulguchlfcobtgvxqp	12.96	fcqesxqfjtzimulkhoukizhkojcjppbpverzvrdhyzkd	1409
70	bcwgnfcyalcnqqmtfq	21.53	ggspcdhnqtxfhlxhxasbcxswthbjhvuiahckfiynaszzr	5842
71	ykkjslbrclmzrxncqcykffw	14.69	sfkuveldafgvucdfzpORIGINALqfwivgvojpjlilfsga	7289
72	uajztrzfuceobno	84.76	draiyjfxksibucykjcnqvxbirtvrpurhhhylkpefw	8399
73	hpfjwkwuwsltzibjoinorab	36.06	uxwvarcoyiuxpeobwiffuihehjzhkybjeadxcwmqwgi	1652
74	owtoowxrfyuacwlqbmar	46.46	sivlypymlxqoieeitzrdfsyyzohxvhsro	8810
75	ryixvazfmjoeacoebky	17.65	udumkvzwvktomgtxoprqzohjberrejvzrlqedmmis	1097
76	djfqrcetiydqxzkconblupd	62.54	xyyewkqtekwfpkORIGINALswqump	2257
77	ugtqqfgenszsfqqqhixqiz	49.70	gpmsxxvewuvbhyksxtbidqjvtudwggbyhyg	5070
78	ongyzxtcbwbsmy	67.12	zogyswsaxhuumqakajglqzpmxumowbhbbs	862
79	anfaxnzpauiaihazhxcwmhe	34.78	szklxoumuoppwfybhfzuaudvb	389
80	grrntbmabrbzd	26.95	slnmzxmckttpiflulizkmgjmgfyyoyaovwvk	1941
81	lcytzxxhkfdvtg	30.13	lxdudhzdcfvgefemgsjchvgpteywkbkeqwsnrvyjrhmned	4527
82	zcjsivdxllzswkono	55.47	lmnvfiblayaseyupuppxcnqybr	1659
83	gimfkfskfnhxqzikk	15.11	uibvilklctlnpenklvjflylgnnwxwhzzwxlw	8838
84	crhzvhiszofrzpb	93.74	lORIGINALfxkfqnjigjybcgfp	9197
85	tfaeruhazasrtdewaui	2.42	wiqpkzpciajoqitxrtlratehmsmaqklzouiu	9325
86	vhykasmupwdukaswn	34.63	ebwcaydaszjzlwybmexfnyxnhovy	3227
87	exdpnpwyzlnbpjjwy	3.84	hqkfesidfmtmbazwORIGINAL	4318
88	usvjqctsfyuxdqict	72.27	ewdoytgtzohvkbfibxjpbixdmqynnguivawcvhcp	1185
89	tphktdqnvktmtewerwobfjv	81.50	wqeoaabqqeyklooghbbnvhhdnqztsilotwiooobvyhxfgea	5405
90	svhxenjvcrwimwkkhawt	92.20	fmcqkkvojjehrizORIGINALqsdnfmtjidk	622
91	mquaputqwjjejnm	42.37	prsoyaspijzqeynpnojxrajnshvpggy	2343
92	lqfgkloemzdxkfuri	40.95	fcnsqmegevqjsweedahamdeojdcpjkzmv	1809
93	ravtpomscygjtoxo	67.34	gcivvvylluufnscgyhkpxcfnjgimsxw	23
94	qmusxmdgqfpjvfshkmjvs	14.59	qcmgmkxclauORIGINALlqzubj	3247
95	sklotugzqutskzoammhagh	42.75	asalhwqogcgjlxORIGINALlufz	4642
96	uaumykidkwfna	73.40	qrgsaayczglwhzvpljykzkltpyfgedpcriljrwrexfitoio	9476
97	vytdwqzaeekfnek	87.71	ensfpcrlymjflkjgriacafzvlpwmjnaeix	240
98	trmsqhmpphgcdlpdulwqdro	21.22	iwatictiebabthwpystqjofpllpoonoy	7784
99	hlnodnqrxnejey	25.85	tbjhzgtfwgaxziikfwfellhhgbafckqygh	8749
100	okgyhpsmjwxsxbflihptqzy	49.37	yiujnwldtklbudevuofocablmpddzeuwgeqcavvaeuxs	5659
