17	2	1	2	1	2019-09-27 00:43:45	10.00	mgsogqlmvafgxtcfhx
15	2	2	2	2	2019-09-27 00:43:45	10.00	cqbdqdvpd
18	2	1	2	1	2019-09-27 00:43:45	10.00	favdpzvnknlzqwlrkx
16	2	2	2	2	2019-09-27 00:43:45	10.00	pznecnxdikjmu
19	2	1	2	1	2019-09-27 00:43:45	10.00	egmtmtcjciazjobxxjco
17	2	2	2	2	2019-09-27 00:43:45	10.00	tlfaevlql
20	2	1	2	1	2019-09-27 00:43:45	10.00	qvxoggmarfhmqmfzmdwzcsu
18	2	2	2	2	2019-09-27 00:43:45	10.00	qmoeacxkourvjitheacsmp
21	2	1	2	1	2019-09-27 00:43:45	10.00	spxgpjpgmlcbfijfriofeun
19	2	2	2	2	2019-09-27 00:43:45	10.00	chsgflzwctxhuur
22	2	1	2	1	2019-09-27 00:43:45	10.00	xpglyleaxuquxztlkyimtd
20	2	2	2	2	2019-09-27 00:43:45	10.00	gzmhuhyeu
23	2	1	2	1	2019-09-27 00:43:45	10.00	krizubufahasnbhl
24	2	1	2	1	2019-09-27 00:43:45	10.00	wplcjjyltgkmwsxzwgxgd
21	2	2	2	2	2019-09-27 00:43:45	10.00	lthylipsjxypqzucozoivt
22	2	2	2	2	2019-09-27 00:43:45	10.00	mpstjcyaovismqw
25	2	1	2	1	2019-09-27 00:43:45	10.00	rexfpfthdxezdioxvgb
26	2	1	2	1	2019-09-27 00:43:45	10.00	sjxnicprdlggwq
23	2	2	2	2	2019-09-27 00:43:45	10.00	mpskktprmjzcsbzsnqfwglc
27	2	1	2	1	2019-09-27 00:43:45	10.00	qtcwwpqbyposfiudfckxbrc
24	2	2	2	2	2019-09-27 00:43:45	10.00	ikrhgavqcb
28	2	1	2	1	2019-09-27 00:43:45	10.00	wvajkutiffkrltsesh
29	2	1	2	1	2019-09-27 00:43:45	10.00	wfwcamgbcurpxkcrdlqtvv
25	2	2	2	2	2019-09-27 00:43:45	10.00	xqupqsppzpiotzujvfkpqe
26	2	2	2	2	2019-09-27 00:43:45	10.00	mdfqyliimkryg
30	2	1	2	1	2019-09-27 00:43:45	10.00	inoarnpxhmsutpiwkxnctu
27	2	2	2	2	2019-09-27 00:43:45	10.00	pdlpnymkaikhnj
1	3	1	3	1	2019-09-27 00:43:45	10.00	xvlwezewzn
2	3	1	3	1	2019-09-27 00:43:45	10.00	rhdogniitbmhhrasvwnqjyd
28	2	2	2	2	2019-09-27 00:43:45	10.00	xhducwjzzd
3	3	1	3	1	2019-09-27 00:43:45	10.00	yldlwbambbzzhhswwvpdjn
29	2	2	2	2	2019-09-27 00:43:45	10.00	omqxzrxroiuenhfmqektke
4	3	1	3	1	2019-09-27 00:43:45	10.00	glacpqshbpyzslhcnwzy
30	2	2	2	2	2019-09-27 00:43:45	10.00	dbcyixrloczgtk
5	3	1	3	1	2019-09-27 00:43:45	10.00	ouijjvujzufptmythkt
1	3	2	3	2	2019-09-27 00:43:45	10.00	knzwfrznukqyhlrgsvu
6	3	1	3	1	2019-09-27 00:43:45	10.00	ovteisflbec
2	3	2	3	2	2019-09-27 00:43:45	10.00	ifqotcmvokgm
3	3	2	3	2	2019-09-27 00:43:45	10.00	vntbsxktjwda
7	3	1	3	1	2019-09-27 00:43:45	10.00	cduktdxqpdytddofyx
4	3	2	3	2	2019-09-27 00:43:45	10.00	ueiniwqdpnqtdfnd
8	3	1	3	1	2019-09-27 00:43:45	10.00	ccmxuxwugcleznydq
5	3	2	3	2	2019-09-27 00:43:45	10.00	ymrrkvithyoyxsffwrohd
6	3	2	3	2	2019-09-27 00:43:45	10.00	dzjcgagzc
9	3	1	3	1	2019-09-27 00:43:45	10.00	xeyosdktul
7	3	2	3	2	2019-09-27 00:43:45	10.00	klgvfpbbwujbrnxiyekvok
10	3	1	3	1	2019-09-27 00:43:45	10.00	xcqlhtajetnm
8	3	2	3	2	2019-09-27 00:43:45	10.00	zigldlaaktlpanqr
11	3	1	3	1	2019-09-27 00:43:45	10.00	urmbokyrcmhxvmpdo
12	3	1	3	1	2019-09-27 00:43:45	10.00	wyistdofsnguxatrqar
9	3	2	3	2	2019-09-27 00:43:45	10.00	bsldaviukyiufcagkm
13	3	1	3	1	2019-09-27 00:43:45	10.00	tazapomoz
10	3	2	3	2	2019-09-27 00:43:45	10.00	sjburovfjdbi
14	3	1	3	1	2019-09-27 00:43:45	10.00	qkmkozxwvwohpwhrhipt
11	3	2	3	2	2019-09-27 00:43:45	10.00	rjrfvglsovfnichgivsqfzd
15	3	1	3	1	2019-09-27 00:43:45	10.00	eoqrbjmckdtdla
12	3	2	3	2	2019-09-27 00:43:45	10.00	yzjcpfbknbhuzftde
16	3	1	3	1	2019-09-27 00:43:45	10.00	fszarzacxinsgfriqckf
13	3	2	3	2	2019-09-27 00:43:45	10.00	ogstovswbvkzwuvagh
17	3	1	3	1	2019-09-27 00:43:45	10.00	pvrpobtqocgcyclj
14	3	2	3	2	2019-09-27 00:43:45	10.00	buwrftypctsyysv
18	3	1	3	1	2019-09-27 00:43:45	10.00	fqbgwohfrc
15	3	2	3	2	2019-09-27 00:43:45	10.00	zdzbkdwso
19	3	1	3	1	2019-09-27 00:43:45	10.00	xzvdikdrtbylvgutoegramw
16	3	2	3	2	2019-09-27 00:43:45	10.00	yxwnnrsxtnxofievvtsoubi
20	3	1	3	1	2019-09-27 00:43:45	10.00	szpepiknxcrmgljablz
17	3	2	3	2	2019-09-27 00:43:45	10.00	fvktjkyswqznjkzrc
21	3	1	3	1	2019-09-27 00:43:45	10.00	lzavcjyiihejsubshgju
18	3	2	3	2	2019-09-27 00:43:45	10.00	oxqhpvklvqnfhfjugw
22	3	1	3	1	2019-09-27 00:43:45	10.00	nhjxenvudowonazgv
19	3	2	3	2	2019-09-27 00:43:45	10.00	cucfpogjcnrvkduaycxj
23	3	1	3	1	2019-09-27 00:43:45	10.00	raokdnnilbwvwyvb
20	3	2	3	2	2019-09-27 00:43:45	10.00	jvvgjwrwbgxawuacmkb
24	3	1	3	1	2019-09-27 00:43:45	10.00	tytkeijegscrymr
21	3	2	3	2	2019-09-27 00:43:45	10.00	mskxiehogluhrxxardedm
25	3	1	3	1	2019-09-27 00:43:45	10.00	dqzwvlzbzjmaemvhxzgxq
22	3	2	3	2	2019-09-27 00:43:45	10.00	roukbkdybygspp
26	3	1	3	1	2019-09-27 00:43:45	10.00	mmvmggwlqkafrsazxnt
23	3	2	3	2	2019-09-27 00:43:45	10.00	djxbrowltfowvsrjsrcgg
27	3	1	3	1	2019-09-27 00:43:45	10.00	xyzrqapdpolkottpovcfm
24	3	2	3	2	2019-09-27 00:43:45	10.00	rqdrmiztq
28	3	1	3	1	2019-09-27 00:43:45	10.00	fjbtescbupqczblpeimq
25	3	2	3	2	2019-09-27 00:43:45	10.00	oqttjonjpnnavtv
29	3	1	3	1	2019-09-27 00:43:45	10.00	ypyqdjqeekcmeif
26	3	2	3	2	2019-09-27 00:43:45	10.00	ihhvcoemyqz
30	3	1	3	1	2019-09-27 00:43:45	10.00	bbtzsqejfwtxtevku
27	3	2	3	2	2019-09-27 00:43:45	10.00	pkytvyholafcegqrtvklo
1	4	1	4	1	2019-09-27 00:43:45	10.00	oyiyhsqzilbfkjyewhjm
28	3	2	3	2	2019-09-27 00:43:45	10.00	trtrbuldtvbcohzbd
2	4	1	4	1	2019-09-27 00:43:45	10.00	rtjfvocscabzryhtx
29	3	2	3	2	2019-09-27 00:43:45	10.00	xufylblrcdnurqsaivuhuc
3	4	1	4	1	2019-09-27 00:43:45	10.00	ytegsekeydridz
30	3	2	3	2	2019-09-27 00:43:45	10.00	qokvqbqogzyxrvoxsjdvx
4	4	1	4	1	2019-09-27 00:43:45	10.00	otlinepbnsjlqrhwhvi
5	4	1	4	1	2019-09-27 00:43:45	10.00	gljyeoidsqomrqwlznlddk
1	4	2	4	2	2019-09-27 00:43:45	10.00	kmcjmfvsnmnomks
6	4	1	4	1	2019-09-27 00:43:45	10.00	jtqicwogbtumohrciwtyku
2	4	2	4	2	2019-09-27 00:43:45	10.00	jrrpuuzgxip
7	4	1	4	1	2019-09-27 00:43:45	10.00	pwfysfryi
3	4	2	4	2	2019-09-27 00:43:45	10.00	sveexpgrqteyz
8	4	1	4	1	2019-09-27 00:43:45	10.00	xepttsvkvzm
4	4	2	4	2	2019-09-27 00:43:45	10.00	niwipolnr
9	4	1	4	1	2019-09-27 00:43:45	10.00	xaztrqbdvdhnewplge
5	4	2	4	2	2019-09-27 00:43:45	10.00	bqzbsidqwdyxrrbbnm
10	4	1	4	1	2019-09-27 00:43:45	10.00	cdwpggtnojwxhpapy
6	4	2	4	2	2019-09-27 00:43:45	10.00	ipvddomzjdl
11	4	1	4	1	2019-09-27 00:43:45	10.00	dlxkwnxvmcfaqyutvkm
7	4	2	4	2	2019-09-27 00:43:45	10.00	vlimugpyemmhhotvc
12	4	1	4	1	2019-09-27 00:43:45	10.00	qtfdswasijffbg
8	4	2	4	2	2019-09-27 00:43:45	10.00	fyzzpiosbldldnv
9	4	2	4	2	2019-09-27 00:43:45	10.00	nlewyugjqrycpfbbzicyjfr
13	4	1	4	1	2019-09-27 00:43:45	10.00	oxdlmzwokjgkyzwy
10	4	2	4	2	2019-09-27 00:43:45	10.00	ncrlsqfyiqgxdz
14	4	1	4	1	2019-09-27 00:43:45	10.00	sdkruotijuh
15	4	1	4	1	2019-09-27 00:43:45	10.00	nvjedgjjlodu
11	4	2	4	2	2019-09-27 00:43:45	10.00	dxkvozogxauowisynism
16	4	1	4	1	2019-09-27 00:43:45	10.00	jfxdkrjlpsqyweypdzcppc
12	4	2	4	2	2019-09-27 00:43:45	10.00	zspxnelxqwzppmxuzw
17	4	1	4	1	2019-09-27 00:43:45	10.00	psdqlzfaecidldjvwvrsngw
13	4	2	4	2	2019-09-27 00:43:45	10.00	uqeofarbeo
18	4	1	4	1	2019-09-27 00:43:45	10.00	fhovsxpgvxztcvpkn
14	4	2	4	2	2019-09-27 00:43:45	10.00	fqjxualkzvupriecxyplpy
19	4	1	4	1	2019-09-27 00:43:45	10.00	hwxyifpcxbab
15	4	2	4	2	2019-09-27 00:43:45	10.00	eizoifdvuefcjwhiny
20	4	1	4	1	2019-09-27 00:43:45	10.00	rycbbxpdqkthwjsxkkptgjy
16	4	2	4	2	2019-09-27 00:43:45	10.00	nspqssjactbsmjtewa
21	4	1	4	1	2019-09-27 00:43:45	10.00	pmcijacezwkshp
22	4	1	4	1	2019-09-27 00:43:45	10.00	ymfwgaoicr
17	4	2	4	2	2019-09-27 00:43:45	10.00	abhjyfaldzyroptiedn
23	4	1	4	1	2019-09-27 00:43:45	10.00	tiekuagfbrt
18	4	2	4	2	2019-09-27 00:43:45	10.00	chzbzwnfjwzv
24	4	1	4	1	2019-09-27 00:43:45	10.00	xecmewhwcid
19	4	2	4	2	2019-09-27 00:43:45	10.00	anibynadqymjm
25	4	1	4	1	2019-09-27 00:43:45	10.00	wfxngdhnxivsrtgnygcvm
20	4	2	4	2	2019-09-27 00:43:45	10.00	cqjpwexsvzibwtsopawaeqz
26	4	1	4	1	2019-09-27 00:43:45	10.00	trdnwywmpwdihhhjowofju
21	4	2	4	2	2019-09-27 00:43:45	10.00	cuvhbcefzlublafmgq
27	4	1	4	1	2019-09-27 00:43:45	10.00	lrnalwcqbf
28	4	1	4	1	2019-09-27 00:43:45	10.00	alxuvfphcgyjcnakd
22	4	2	4	2	2019-09-27 00:43:45	10.00	cddwiybce
29	4	1	4	1	2019-09-27 00:43:45	10.00	tudyslnbfmeby
23	4	2	4	2	2019-09-27 00:43:45	10.00	hkygvryixiecddv
30	4	1	4	1	2019-09-27 00:43:45	10.00	evoehngllrjhvu
24	4	2	4	2	2019-09-27 00:43:45	10.00	wmmumskhypnspkz
1	5	1	5	1	2019-09-27 00:43:45	10.00	xlbmpnbucxskcayyhr
25	4	2	4	2	2019-09-27 00:43:45	10.00	zrxrvezhjeoyejnqpktml
2	5	1	5	1	2019-09-27 00:43:45	10.00	voxohxofrjilhnqejtemx
26	4	2	4	2	2019-09-27 00:43:45	10.00	bmgstuekeoron
3	5	1	5	1	2019-09-27 00:43:45	10.00	yykiyrrfd
27	4	2	4	2	2019-09-27 00:43:45	10.00	mlewqzrwreucuxhyygoivio
4	5	1	5	1	2019-09-27 00:43:45	10.00	qttzykozfjavytahuinwavf
5	5	1	5	1	2019-09-27 00:43:45	10.00	othcsclyezzcnxtqvzdow
28	4	2	4	2	2019-09-27 00:43:45	10.00	xpwxavoooslig
6	5	1	5	1	2019-09-27 00:43:45	10.00	qoeietbhzuwinae
29	4	2	4	2	2019-09-27 00:43:45	10.00	syijxjldujzec
30	4	2	4	2	2019-09-27 00:43:45	10.00	ieiebwexbvacwsk
7	5	1	5	1	2019-09-27 00:43:45	10.00	ndkrgxoxisfupgkjz
8	5	1	5	1	2019-09-27 00:43:45	10.00	cxrwimuoaptflcbfcl
1	5	2	5	2	2019-09-27 00:43:45	10.00	ibmsfzhhrw
9	5	1	5	1	2019-09-27 00:43:45	10.00	prevyaexfjvuovwx
2	5	2	5	2	2019-09-27 00:43:45	10.00	zyddwdoaueusxqwlj
10	5	1	5	1	2019-09-27 00:43:45	10.00	gqrnrznvbuhlka
3	5	2	5	2	2019-09-27 00:43:45	10.00	srlrpdtsjgn
4	5	2	5	2	2019-09-27 00:43:45	10.00	jjdfxuaskrrtgiz
11	5	1	5	1	2019-09-27 00:43:45	10.00	mlsicsuapntnnyffqgy
5	5	2	5	2	2019-09-27 00:43:45	10.00	efpplgoxi
12	5	1	5	1	2019-09-27 00:43:45	10.00	leacyurxaqxtfn
6	5	2	5	2	2019-09-27 00:43:45	10.00	ffwipilolddrsil
13	5	1	5	1	2019-09-27 00:43:45	10.00	zlnhwtnjqfrbpimrw
7	5	2	5	2	2019-09-27 00:43:45	10.00	zrixyridufgqrycaxxjs
14	5	1	5	1	2019-09-27 00:43:45	10.00	mykrfbjmaozvgk
8	5	2	5	2	2019-09-27 00:43:45	10.00	kbkyiunnff
15	5	1	5	1	2019-09-27 00:43:45	10.00	ntaczbclbmccwtxy
16	5	1	5	1	2019-09-27 00:43:45	10.00	cpoemvssbu
9	5	2	5	2	2019-09-27 00:43:45	10.00	dwktdarvlwod
17	5	1	5	1	2019-09-27 00:43:45	10.00	qqsammikqyrjmhviqtq
10	5	2	5	2	2019-09-27 00:43:45	10.00	doqfxcortrfwifzbbxeoa
18	5	1	5	1	2019-09-27 00:43:45	10.00	kxcnadqzpcbnmcot
11	5	2	5	2	2019-09-27 00:43:45	10.00	rwddidialm
19	5	1	5	1	2019-09-27 00:43:45	10.00	bljsgygojrlp
12	5	2	5	2	2019-09-27 00:43:45	10.00	rejgzdgmhwxlizuuiy
20	5	1	5	1	2019-09-27 00:43:45	10.00	etlwumtrqzfkzrmlzl
13	5	2	5	2	2019-09-27 00:43:45	10.00	cciwtvogkdckep
21	5	1	5	1	2019-09-27 00:43:45	10.00	evwawwgwylyww
14	5	2	5	2	2019-09-27 00:43:45	10.00	vbnwamjydoidemfjstzwdkj
22	5	1	5	1	2019-09-27 00:43:45	10.00	ibvnakooawpwmwv
15	5	2	5	2	2019-09-27 00:43:45	10.00	bxbqiagebvxjbmahp
23	5	1	5	1	2019-09-27 00:43:45	10.00	rgrlbfasltylrn
16	5	2	5	2	2019-09-27 00:43:45	10.00	wudjivgllzxjnkeqmm
24	5	1	5	1	2019-09-27 00:43:45	10.00	fkwopjlctvhxgzsqvzmqpc
17	5	2	5	2	2019-09-27 00:43:45	10.00	ngvuqbfyo
25	5	1	5	1	2019-09-27 00:43:45	10.00	hdjqvrcnzsw
26	5	1	5	1	2019-09-27 00:43:45	10.00	wsjejqvcptxfmmhmanadro
18	5	2	5	2	2019-09-27 00:43:45	10.00	iwaolwsxdkctcxttggmywdc
27	5	1	5	1	2019-09-27 00:43:45	10.00	unltnumcnftabikrag
19	5	2	5	2	2019-09-27 00:43:45	10.00	yzjumktqgyq
28	5	1	5	1	2019-09-27 00:43:45	10.00	vpurslmnfhjtdyj
20	5	2	5	2	2019-09-27 00:43:45	10.00	meecnagfyivdxdtkn
21	5	2	5	2	2019-09-27 00:43:45	10.00	lbvcbjnvnj
29	5	1	5	1	2019-09-27 00:43:45	10.00	sxfobriawgvftavrzpej
22	5	2	5	2	2019-09-27 00:43:45	10.00	iggwitbyvtpoolzoqyllkoa
30	5	1	5	1	2019-09-27 00:43:45	10.00	czygffolisunwhuzzmgfogl
1	6	1	6	1	2019-09-27 00:43:45	10.00	ffbufgndjwiusuobns
23	5	2	5	2	2019-09-27 00:43:45	10.00	wrrvojzhldjxoe
2	6	1	6	1	2019-09-27 00:43:45	10.00	kquvwaaeppaejgpf
24	5	2	5	2	2019-09-27 00:43:45	10.00	hiwfiwwzpwetijjjz
3	6	1	6	1	2019-09-27 00:43:45	10.00	yzxufzwydbxuv
25	5	2	5	2	2019-09-27 00:43:45	10.00	eeveailwmonlkgcrujrsfg
4	6	1	6	1	2019-09-27 00:43:45	10.00	sqncgjmyy
26	5	2	5	2	2019-09-27 00:43:45	10.00	qsfamrkmxzovq
