50059	zaqfearbhmuuu	75.77	niyuhnxwsrgfkuqgznibbjnyygybxwacwfzqvzqz	2733
50060	zokyghskjhnifc	11.85	quxlorzyrjakdesaepmhizdcolvswlaqw	6589
50061	dnsncmkhwcdnbei	98.16	qczmustozepajrebxqnqbajertmkbjvpncghpmq	3681
50062	sbhglhzxbqlbuysvtm	67.29	zabnpwujfpdmurzxpvqjxuzlcujfbjzeiivlpjalhqdbiwfnv	3713
50063	wbbyypzjikcinlt	66.20	ltayzazmbkwkstaqlbfrzpippdhwhwqkqyq	3034
50064	lxpkjaaymqbvtmrb	20.44	ovnwjwjxuiwwskajqcozbymscojpecscxfqxeniigpy	8125
50065	hzofawiwehkka	65.65	rzvmsimkiafsqbnhbsthtnjjiwbpdnnwmORIGINALrtce	3929
50066	qjirhwxdgkfocuzhd	55.82	fqhcykpbyoufjndgzyrykxubcubz	6414
50067	lakjdagrxjllkuuh	43.86	rzobawwxcbnhgintgcqzqbtgojmtrvxkmmvxpnv	9098
50068	eikzwmxdjqzcqnbsbdndtq	37.71	whigerualigyqqcggmqpzadckf	3968
50069	ikatueuyiorutcqumc	99.56	uxpxisauetuxnjixjwvpgdbyhyyoyjpzituacspzosi	914
50070	vfczxjsqaztspk	46.90	nppazrqdgxhzwbdtwcswgyqexrwxqvcdfowvyyqvsptg	9534
50071	kxegiezokwjtlkebkdbo	5.84	ipvnaausrxlgbwofsdgfjvypusvoyuqyzubdygvnrsvt	3020
50072	zejmhqjzhwqpohhtxnzb	18.12	mfemvfbdwsnadtgtrgzvtvxdvqhnqxcitreurogqfg	8039
50073	dbzliiishnjqlwaixeybsny	75.86	txyeifvopnurtxotjrxqfejhuhkiyvghpybfxqbfeomocxtff	3655
50074	ezbtijzbdtmmnrnb	27.59	eyvdefzjlrzjgslzudayezitxqhvm	6812
50075	kuistkwafoeaeimw	63.34	vkshnnbhikcucvulbwhfgpdibnvrfgpvye	6615
50076	bphwudwmqgjjxzohmadbb	15.99	aoslmcsfkkenbusmoyyospyddqatcjqdihazcxwsbue	1520
50077	zuftwkndhdbllwile	10.24	ffdmpzejbboscomidrkxivtyhljxicopyxnvnzhc	4986
50078	fzuuehwdipytwetxdznsbvc	79.02	lhtlwobipomhdmneitzzatjofjccvo	4785
50079	bqvpwjowwtcybv	72.85	xiturjjbbqpyokklteoijkudkpxhzx	7497
50080	miqlrdivbxoearzv	31.92	ncacmgrsyyufrcfspssyfzhuiukhnvhnqxfnstfsdlo	4109
50081	fedrfjsjmbmkg	48.34	dpdjyyazsphydzcanozwmcfpeqmfaz	5881
50082	cvnhwgeatagfklowuw	53.64	zxgketvahnrewwjocqcninqrficukjqvooidrswbdveyzl	1361
50083	humzpzlympebd	57.95	xvyggzjtcgzqbuktxgsstnatpokeneickvvsigoxzyvyuehki	8075
50084	saaafzvxvmmwavsdmtfxtms	2.23	tlwilpqcisyvlsiwxnenbevnnlrsey	4148
50085	fjjqwpoduswudqlkz	66.77	dihmslnbatixmwregzxsxmfamtvnpbkppq	8701
50086	olnqtoemdylqcyuqel	73.25	joqjbslfvxjfiefhzojwjtdixtrmxtpgjayj	7478
50087	acetniynpalqalgl	46.88	hniipbvgjtfdmqouzvxwwcgztxxj	8201
50088	oogpoexcwcjtcd	53.55	oanvhzxqbyyqqxjxORIGINALepuoqx	213
50089	jdaqciuxmaxwn	92.12	fhrqvxhcwnbnzdpdvjacbpmpzbawk	2538
50090	unqothjbtwbvemgxzh	30.39	lgfbwfbwbmzyegrcvbcxbtzxhmfkdnk	5247
50091	fujmvocziydtog	80.24	zwcislqxakrsoumamoqufufqt	2006
50092	peolgpjwbyzktieyahn	71.30	zazkbkxljbslxxgvtdybuxejfrvnzxdudiORIGINAL	2019
50093	nkfdygazfpycmnsm	42.22	jvdkpyustpzxdkfrjvnrkbglilzlfklxkxdyksrfcvc	5064
50094	gazdyzlseqvjedxpeptx	50.37	mjalaiyhhckzzlkbdqkitjtgbwnxfurolxdghcicn	3317
50095	yxtmpscwleada	75.16	pytnzebztutsjurtmwxstzyrpsvlcpwbziylprwkmobhtvvs	9286
50096	qgfoztylzpynzxusl	26.94	sjsovnmlqtsitwtsyavgqldmyhiggwkobprbzlpmbpbsy	8358
50097	egezgtkflyqimfhlyk	63.42	cwejfprtfasbricrudhaipoqyqurzjubyijlqgyjunnok	1856
50098	hcdyctkxryncmintuwumji	11.77	fvmkyjzvpgkwqqyfmkjmcxjlsfgbeitangcc	2368
50099	csrxqsnfoxrponbjhdob	20.80	loscmwylvcpsmmifhqletkxjqupoqvrbygrzqkzq	5231
50100	qsmxhovefnvwndhxwzrtd	40.72	dzfhtrcqngtdgevlykroxqicvyc	7354
50101	iqqxdhymvlpmsyeawpzguw	5.08	qufpheoqkhsfzbnxfrctkhflu	7916
50102	vuabherrvunjqvrfb	58.86	sojitksbaqbvbroxepykwuykczpjpeat	6481
50103	retiytfkjwvuo	98.44	mkhaztfezrktqdefktnktenvrpybhiojyuj	465
50104	xykhaxdwhwycpggeci	22.83	gwcmdeqmwnnbylqORIGINALfycznie	9181
50105	ztildeqjyufhfkl	34.93	alsmhzknwomihmbkcsirmnnyrgzrpwmwpwoznfizmrmqrel	2230
50106	jvpcehtlpoxramnvrvd	78.77	azyyhxfuuvfnqrjjetqlaefefORIGINALgdkrjtn	1759
50107	lodpuykyqcrhillifaz	32.66	bjdzrekbzbisnhpdfkvpavqwzgjyxkkdkcsxefm	6820
50108	ofdtkbndqacfvor	48.68	xbbckmolhhympifpamfdzhmnguwoyfeycljjq	5381
50109	dhmiiasxtzlrxinir	79.33	juacybmvjwsxumycgurzivpemfary	6970
50110	aqkemtlqfodvi	23.09	mzrlyxuthugdgrfsmmavwyfctakawlmgup	1827
50111	uoywcpeynnxbrunw	64.71	jabtitrfobaurclyybznveetiermymscwiaht	8133
50112	pgirphchbelvtadymq	78.68	kndxaavrczbljygpobrtezzsvlndgugropmhnswjaimuyyihp	8483
50113	sergmrtihfhkafpwtipm	93.80	ntdxuufORIGINALhkshimdmsqrvrtinfpa	9382
50114	jrgijwngejaxi	93.30	vejcczoxcframawmscjtanlzbwpjor	468
50115	jxvljlokfacokaiemgqgbau	26.00	tkjdsfuxujetryedmpwgeaiitxyamycnizdwp	5961
50116	nmkaykfgwjdcabemeh	29.29	nmiavxanofkhtvulcpkbmlyvdijmkORIGINALzcnjwflcw	8580
50117	zlybgwhplcbayzda	13.26	rvpqaoymtfydmovngrjctiwwsyqtptrfeohwl	8544
50118	flevzrjwuczplrvgqnyd	60.55	fwzzepqsggxnwmsmmhowckmrxlbnwxzn	7423
50119	hpazeotvywefwzdapvvsp	27.91	cpyxmqptgnrlnbbuklnkkkahxpnscyxkhvbph	6663
50120	vxraxazfamtrai	23.64	vhqglmhedmhhllikcxjcwzgskubdrane	1741
50121	nymyljcawvksi	89.83	mwhviloavfxviqbcmzekaekudotx	951
50122	izpakmulvfrfkxdewaxtin	68.35	sroinzhvfizskcwsdirhuolor	6509
50123	peevgaipinibqfeqma	99.98	cwvjmxxvnpwaxedjpxnfihlfboapoxcu	155
50124	nxnvvvjyczwpzyhi	42.58	anqycwgkwaqkcwwhizowkrbvtgemltffxw	6667
50125	qudbucuwhkkgkijr	87.95	vjvglqbclgnkwlxytcrkfxoapsyxvalfkdutlphtyxrduwec	1394
50126	tophriloqaemuujnfrfh	34.55	imnslxdvnptqugqsmfupcxyhultquifzwohpyozgyelj	6165
50127	tkvaydezgwcucz	94.46	eezsdaudaqdugxsjdhokbdvuijdpippvgzxbetedwkeabh	88
50128	bkmmfxlicgukczl	31.38	ebbqqetsORIGINALlfsdgieupnonbpzmblhwq	3614
50129	oiscuyfhdjyndlboztxqqa	3.08	mvkczxddulqiklguoluixgcwmv	5324
50130	diclckdpaykprnn	6.52	kkqgtzxkrjpixlvjesgowcydocudlaeveoqygtuuaj	4728
50131	qcnrysexbgtkw	51.56	oyfbxwxeevixwaslywjlfghkedqpk	4490
50132	uubhnnijzjkvajjj	8.52	vkcswefokrktjqnoxhzfcmtuluk	2432
50133	eryhvaiaprklpjdbeddr	95.64	pawrhwfsnbzzfefulORIGINALmo	5989
50134	njsngvamyuqxxiesdgv	60.64	pyumrmyantbjlciyfpxkvxcbqvzwirks	7006
50135	nzeiqcumwkydigp	54.48	jryfzpulqwokoosajkqORIGINALv	6037
50136	hfqcyzealbtmnw	55.77	emzzopgzaqklqpxrqoarfeuztaefwgyjtlj	8520
50137	rwubjayjxcnulhcrajps	68.96	hxilpreeffscnxjcvykuqfwamtpvduhvykcyhydmkhdfpnwua	7908
50138	fzugiohzzbkhzq	94.10	tyurkyjgdrdhkORIGINALp	5907
50139	saqrkycfpoetzfxyamxpk	94.09	gdatavyyhapnmfwydadikcdbaznmczaaxojjoihr	8598
50140	uugxfadwzonvcvmkjv	28.78	hggjvtqrxkxiwzkzwORIGINALukfhfmbgy	4028
50141	ceyokkjfustwrmnzkvez	45.92	ccvwvuemsxfzkoowognxihskcqmhgigtoaxsszcqfw	49
50142	pdsufjmazzhdauzjm	92.27	kxytepoemfbqhierzluyryjaxojdoexspwue	6159
50143	alooyfsjcxhlatrj	51.70	ukvzhrtsrstptseadqgyumxulveowpbchxpui	968
50144	iassidxasxpwu	38.42	ajdugtjkbcaprbszgzkojqxaipnjjpqdtsxigva	1952
50145	gwichtjxjlqrwgfgqvbraba	65.23	ltidqjjklnjkyzuegsptmzytxxxzadzc	1980
50146	nxkfcreicuolhxyzaqdqew	45.35	vksmouyORIGINALjrycsabwmzuibrne	1168
50147	aqmzzhpdvqmfqlqq	93.00	afetrinkbiodxcgewdwxsmofliodwfyqwymldaequ	5318
50148	bbykrpzzgngsgkw	51.51	amemyiwiuwgpzumzijttqurasbxfgbqzapwbapnfdeetpuxwi	6351
50149	lrkxbqfovtorv	82.91	xycwyixcqcqcywnazuokovmaosvydjmgelyfmcky	5897
50150	ksfjatmedbhibmfaucbtm	42.38	lgorrqzsqtaykttsriausaajgg	2287
50151	cipupynrnumznin	75.56	tnaiowmqptatyORIGINALvoxvnyl	2644
50152	unoeccdelssfpzkvzli	48.37	wtihonbbtlviruxoardkrpxunmzzokqgvnkaxddydeyydm	1029
50153	sudgdlpssktndefghwfeg	5.68	santuolarimqemhtuaoqboORIGINAL	5797
50154	kpeflugbzeykdtaq	38.56	jslukhcbcvyzbnoxepzbvdsajfpzerdarcrtvtzet	6673
50155	gtjhtcbrlbqywqhebbit	11.50	jtgwwswnwhjlbrsaajsxbyprsz	4655
50156	jzyohlzkjpqsoflmzowzqm	53.85	fqcryxkbkimldhwfnezdivihiceqx	3760
50157	jmewyxwprnhfgtr	96.41	afczcrdfqrrsuioibyczsomzqjyjqnmhwjnoun	4532
50158	hhweqhtydhpvwickculn	26.02	ehvwzesyjbkambyizzqucrhzrefcakcnylaqrkghpgv	6495
50159	jqcqhxfzrzlihgkrpgzt	94.70	hficdodhpbukyrjzixjajwwuh	8883
50160	kwfisnrestptt	18.87	khwwfolrranoaypkklmtvtfcapxqORIGINALihckbp	8511
50161	bprdpdmnuxxjaizfogsw	82.21	mcjpojngdshrqdyblkceotrqeqktkmkepq	5133
50162	wlysdqrwzrrcat	61.80	upbtmmrityjkzvelapdmcqrpyqqjmcv	6026
50163	mzrjojzvwibzbazejmfzvyk	38.11	yznlasjpdwixmkkegsxjmdbaqrwqleksppiiursdubqwio	3412
50164	srjosyfcjwjhnmylymlckj	87.60	haiicodktuzyuijubmtinORIGINALmzn	3521
50165	gdxwpsrepprrduah	61.58	dhkgclwuzdzekuvcsnypbwieahwobuttxtys	377
50166	ciyhzrwjqpmolsnqy	60.35	nlsrfvlypelajyigkxzfndjxdjqtbadrlovymst	5402
50167	scsbqjwipniikgew	71.25	zyrdvezklierygpnoktxafbgstwtiaobrj	7676
50168	okvghpntexxnbsjwludu	82.80	wygcgeohrtwuxwjoafrumsybxcmgeboyktrhpihkufau	4855
50169	doegxrazqidiewnoiifvstl	33.02	cdwresbkxofqbjkdahmpbreisktjwynutfxfykbesfaipxwt	7785
50170	oqwngxdxpfjmj	92.80	atgytvlcivesrutwjfjcmsfmrumdcivxevxclajks	989
50171	cajqkeulontbqfywlskkmax	52.54	wcegmchbtvjlexhdndrbrwtbjsfpqd	9559
50172	ogzwntbjspmuftajcrlkgnz	93.98	mhcwazgoickjbculmyawuyvfgrlke	8297
50173	geoxekthycmamqgxk	17.50	hcqgezlmhqfxkenxbuvbmwqwlrhlznvoxpztrsddesasluq	4461
50174	zlxqnoqddznnvsruu	86.24	fnjmxaaenbazbknqtvtqfbsxvxikqztihaadccpx	6622
50175	qqtwbcoeffmhgcetd	35.36	plinwztyhsosxjdmwkwkuvkdvqrmbytv	6464
50176	kgvwqrbbdtltykuptiksnft	38.29	gyoncaepoupaueobldpcbgqxssgtbvwakaoe	1003
50177	ekgjctoypljkljgbfj	40.50	qbkckqqweewkqpvmupizxzskuzp	9561
50178	xvwenowhemzrbsdwpnojfq	68.42	uikawbjnreqanwosfvafpnhayq	3640
50179	nvqafbndtjzlkbduypyfw	96.45	ixyggsegusspvwafaivmkshtqjbpzemyvrcxzwjcozspq	2864
50180	axgyklwsmqsqtddm	84.67	joptpqgjxhcbhrtqyqmoufasddrytgbkwkyxwexpicly	4493
50181	warmnrrhpmqjyunuqyp	87.47	juoqORIGINALkeyiqcqnaloeta	5277
50182	whwibxvabhnpo	33.22	swdnxdeikbogwfvftsqiwoxuevhchxexjdshk	8031
50183	rtrpznjpsvsawthixkay	8.84	ukoqbmvblvouamrgllbibamsnibgjyx	3074
50184	osxludzopnvrlmqzzukg	82.12	jqlbjaljucwefiaqkgeemwpxebuuzjbhzueebpl	1231
50185	qclvuvwtcpwcvosfj	26.48	ytzopspxvzhtbqbxzywfyqgeqhfpxflvzlqjzcotxg	3922
50186	bwgabxavmzzkn	49.04	kkkyydgekkfuoqylkjvxonlfacmq	7198
50187	ekksfccniacfqiflnn	69.92	skwnacvnzmvupqcnfqhxovoffvkmmsibjzntm	987
50188	zzofqownzqtkmxpl	18.28	ylbfxdcvfqqvvwzynnbwpgexxsqubrxdeebufvdqxulqyjxae	8156
50189	zmdxdbcreeiokehaiudoly	87.20	upfuflvoORIGINALyytpifyfmivsnavy	3071
50190	cmozntubksooncjyrnq	62.19	vekdiphvpwjfozpdpqrgucykbkzeygwwikqwyijqqwuabhybn	871
50191	ssqftvntidtwg	99.80	sbrtfqwfhpkcyzxklkztmxnczdmtx	7692
50192	yclsizziacmnld	51.75	przdytmmuisqlviflcyglynedwlcfwyrxei	1948
50193	dykirhtsbfpboml	6.59	lpptmqlbetqfucncsmqyierfzxlqieqiunv	3212
50194	tchgmulxouerlsoadlqarb	80.53	xmyfdqhmbjafzedhcimaibpwu	6788
50195	dvnqibklbiptjdiue	84.83	gxkvrwaihyzzmlqzwijwkevsecqewjzemxsyllqs	9132
50196	wvnwvmegmthumwbqjzubwbo	19.69	fxukrscypqhmgrozxuqvsepclgrmswfvbgje	9502
50197	mjvvbqugzzbdrvjfz	49.61	kgadhyewmpaclweilslieykkorymppoguqwmahrgslte	9721
50198	tnzpyvozfgsbwjlyfzodihu	91.71	kcfchgittnendxibisdsilogretnqohrcxnfr	1328
50199	oqzqfpjafsleelh	26.52	fiuhqajcvrykkbbyORIGINALqyuv	3251
50200	edepjmbjbjhyaqyhbsms	80.27	xvubyzORIGINALfxhibrtztmmicuybuqzakkyaaaxe	4773
50201	egnzujmaraheqolkzzgl	33.45	jzwfusgqotleciffhpwiwlafrmrdtuixhwsychahduptxruee	4937
50202	lwcrpvqbqdmohwnyi	48.43	rnspinfajosrzfokgtikreyawceizepdgrjuzayiesuiicvrv	8570
50203	lwchfsataqwfaaxyfej	90.76	wsxaomhaprhsmralqwpnmmafdf	9189
50204	gffyzurszzritnewgvucb	11.98	xtfsyrhpemanazsejtazrktrrwognkrksxkimnmhrcbe	1788
50205	uhfxahjyejnqmtkciyoyy	36.29	higudfgjzgdqnakbeuaxzgpappzftfakoiutvgpx	8101
50206	dftdrvrpgkvpycjtc	80.25	xugrhcwyvjeuwwsqgkvkdzegfvoktrc	2211
50207	mzgyqxfeknsbycufo	34.68	wzezezophnrbuduyoetqtojkhomuzbilfeb	9944
50208	ymucmgmewhdzrzthytxpfe	80.99	pnesjehwlglbhmneikocmlqhnthqwcORIGINAL	9260
50209	qfgkxohrahuvyao	69.50	cscindhypmmaosrkeoireveig	1240
50210	oqvyrxvmhiaehvux	49.65	ojuqhjnqswtdgiwjweycpjlhz	1548
50211	lvjzzprnmpmjxyafytlnn	23.09	acqbwrsnfbdxbelbzthtnfxvbvokqwnaghbzcyezyh	1319
50212	taoaixbxeygrmrtbjyfal	86.59	nnxlqshypnamqpnnqcpetaixfavibrk	6723
50213	xiqtmhemvmoqbzatidgsps	46.28	fjlaermrutsxqhapbjcyizhapposoioifxjvur	3353
50214	mffquytsghkff	18.41	aadulyclqijflcftubzzaosazqcmemtmej	5360
50215	xmxwoaxzjufhwtuuqwncv	61.75	vgtvgbmgbzanfzbnmiczykwlyhij	4675
50216	romqgwqjzqosfqxoyug	7.30	vjoblbmkhqetwxkjnrfuhoalzjwkeowqmxxobv	5067
50217	dwuzjdqpppzkyncjkbvcssa	44.88	jvjezsjpisxokhfcsjljxtweytljsjsgcovvizmswltty	8078
50218	jtqnhmrajqhxjznusci	47.51	zzhnongzmjbclkahdhjwlvqbwpnvzdoo	5020
50219	liupcxpvazvmty	76.75	auquvsrorzenywdpgrdpgcbdbmhyrfmgeqq	2725
50220	ayocbmhpfombxgaya	20.66	fteylukazjyyfeORIGINALzi	5392
50221	zeglrnriazwklvhhcekq	74.77	oqhebpczkxkwvuybubgtrbhymu	8454
50222	ciojeqeqiqlvcc	78.17	eekqkrsitewwfktiasvsccvcine	1653
50223	escopxpcekrvgrqxtrl	82.08	urrerekhhyuuczgesvoORIGINALgucolqd	9020
50224	bptoxhaertisahdm	31.69	mwedkziqfiovnkmtfzzdqxwedf	6318
50225	zkgetabkcmnvfjbovt	74.35	luyzfapqoekqiognobltoavaoxoibiiehvmobfudujhjcohmk	3713
50226	tcpzoipokyyhswqguu	21.95	kkqutprvuyccmheuohgofsbmmujgxvtbvgkkfhzzwfx	9254
50227	bcjeskusnjuqwypfpttve	36.40	xyrftddmccbmjzsuckgtuzhezteced	7469
50228	yzpgvlzxwfiywi	74.04	rfpquakupofkdxmqustsdsbwxyskjlronhlxmoimf	3501
50229	pohxfjoflfatnrr	14.93	vktrtyppumyjvkjecjsevflpvtayyziwccrefsnuvnq	4106
50230	ahkoaxjrgkfqmkfdzktxyew	84.70	qwppmfvpdwvtfbxlopkiknhhpoi	743
50231	wnbjgvbvxedoxzoyl	75.31	psrigdjwjlgcjmkfsudgemqkdmbzvqdg	6109
50232	qnccdceyihjdn	83.16	hgzzgkkmwvfpgnmlscylxqppl	8923
50233	odwvxmpckycofdganktqlru	20.12	xaoslwtsxcwrysetdlwtbtbbslkqleiyvcaktogr	370
50234	jjouvgyohiypnroqe	94.11	zkirwqawyctaggzhmudurnatqnxkykmsbzfbg	8918
50235	eacvtjatxnkuhdry	71.77	mbkzudumvwjizuvhgdqprsjzgmohtpdomiawdlfvams	7469
50236	bzhojlxzokacxt	12.68	tmsimbhxcqmepgyislzpekmerwdankakg	5633
50237	bfkkysfbaxtcsiopltpumy	21.83	xbxocbbwhtfxzspgtmrmtykxjgguqORIGINALuhgacii	5986
50238	wllqggellpakuesfazdnjeu	41.23	cwjosrtekniftxkmuicjsyopvdpdpxehczhpnkrjv	3559
50239	hvvuxakfgarxah	21.98	lcwsqhmzscdtwaxcnjaeapdqnssxv	5997
50240	jxvmzimorhjfzc	44.87	xmqpydwivnpkvnkttqeocjmskqwgcisbdmwcdgy	9585
50241	ejtsvwvwpzecabamzgct	89.03	olnrlfgvgvmzncclndgtgrjqcfgadzbclucct	2520
50242	pklvjnflgvoxilsu	51.55	xucpixjboazryladjbttunulnhdfkyvyrerdoysfgbpnffib	6692
50243	fqruxqzhnfxhio	70.36	vtzqwacjmhhzajrmnfyvsteunkqzhei	7197
50244	iyuykwtluxnyonb	58.21	eontquvqflyozxekakzszedjejwsgxzgbcawooynnco	5397
50245	uvuorxyzbesqmyfeo	91.20	xtawksjpomftfqfmkpjumigynam	8625
50246	qhrmnahbtttnssxvjzdmr	5.28	ocmresofelnxzjugqpwjvszpcmdovxrjcysxrupq	6274
50247	djhpnhwvxoiabkn	90.88	rltubpuxfvbyvbxwykknnsjquvorkhyamoubijbkljfjrrmh	4725
50248	hgmndnvndvaptw	3.47	xobphhzgzcquynevmnxxgximnbnragqfibxlmif	2114
50249	grracbrwyuqrveajwcyv	56.71	oelmtmdvougntolbwbqglppjdtenmsqggxhtregsoyq	7010
50250	teoicnffgyqhkkigiv	40.88	cfblmzORIGINALclrctljqtxrheosoj	50
50251	totdyelltgqqdyctfbyixx	76.32	ggprluqpinmsqeddpkacorwaoybdkyhovuqjnygrucqgfggzi	5677
50252	zbuaubcqyakvsdsdimnivxl	54.15	oprecdqusdtjtopsamvfydnbfgqxbydyakogmx	865
50253	zosztoklbqbzg	49.32	vbfirtodipdfuhukqqlvqkacknbsszgowknxkgh	3500
50254	wbsovnmpggjvjsyv	21.39	nembrmujuwatgvcahfuxyieeo	6522
